da_id,population_2016,population_0_to_14,percent_children
35191292,10048,2310,0.2299
35190896,418,45,0.1077
35020155,857,135,0.1575
35201580,357,35,0.098
35250566,459,70,0.1525
35320307,672,105,0.1563
35260827,696,80,0.1149
35580033,635,85,0.1339
35191317,640,185,0.2891
35160134,2589,275,0.1062
35150320,2188,495,0.2262
35100044,760,75,0.0987
35240688,1017,290,0.2852
35210748,448,85,0.1897
35360233,581,45,0.0775
35570153,458,105,0.2293
35290327,448,80,0.1786
35400116,429,65,0.1515
35190035,301,45,0.1495
35180737,509,80,0.1572
35110111,384,55,0.1432
35202123,625,150,0.24
35201816,444,55,0.1239
35202311,507,85,0.1677
35140141,469,75,0.1599
35204171,1181,205,0.1736
35203668,624,80,0.1282
35300164,456,80,0.1754
35530118,461,60,0.1302
35280266,476,75,0.1576
35540075,290,45,0.1552
35390208,572,65,0.1136
35211778,1029,235,0.2284
35300561,540,55,0.1019
35470218,454,85,0.1872
35280292,522,150,0.2874
35211819,872,155,0.1778
35240125,331,65,0.1964
35212134,2453,455,0.1855
35100088,364,40,0.1099
35202920,624,125,0.2003
35190826,531,85,0.1601
35180487,277,30,0.1083
35010212,431,60,0.1392
35202089,553,85,0.1537
35530359,465,90,0.1935
35390769,518,90,0.1737
35210121,420,65,0.1548
35470234,440,85,0.1932
35230476,451,85,0.1885
35250777,486,65,0.1337
35530095,296,15,0.0507
35181124,690,110,0.1594
35120141,595,75,0.1261
35201849,738,175,0.2371
35203194,599,100,0.1669
35600349,0,NULL,NULL
35410208,720,100,0.1389
35290051,277,40,0.1444
35211565,469,75,0.1599
35300623,356,45,0.1264
35230446,527,125,0.2372
35204579,1612,30,0.0186
35250725,452,70,0.1549
35251017,535,130,0.243
35300936,1337,285,0.2132
35580202,323,55,0.1703
35203462,539,70,0.1299
35202554,970,115,0.1186
35200975,424,30,0.0708
35150134,720,135,0.1875
35470300,500,75,0.15
35580097,415,85,0.2048
35420160,423,65,0.1537
35390666,361,35,0.097
35260261,501,70,0.1397
35370735,602,85,0.1412
35240329,609,105,0.1724
35360305,448,60,0.1339
35212156,333,90,0.2703
35430884,492,85,0.1728
35210474,472,80,0.1695
35260055,554,80,0.1444
35290290,573,90,0.1571
35470165,716,90,0.1257
35370662,532,115,0.2162
35390793,478,65,0.136
35420196,675,105,0.1556
35240680,1102,160,0.1452
35250077,561,85,0.1515
35431195,464,65,0.1401
35530300,742,125,0.1685
35204658,324,40,0.1235
35061554,661,95,0.1437
35200647,458,40,0.0873
35181129,1550,305,0.1968
35140207,472,50,0.1059
35150238,548,70,0.1277
35300472,425,90,0.2118
35600217,355,105,0.2958
35240254,413,50,0.1211
35280217,606,50,0.0825
35210732,762,90,0.1181
35300027,873,95,0.1088
35480067,422,45,0.1066
35202105,398,45,0.1131
35180501,821,120,0.1462
35190364,743,210,0.2826
35203296,298,30,0.1007
35100300,480,70,0.1458
35204229,1277,60,0.047
35203489,646,80,0.1238
35370578,2580,760,0.2946
35230414,541,75,0.1386
35260095,427,65,0.1522
35300528,731,135,0.1847
35240368,600,100,0.1667
35570354,504,50,0.0992
35250514,865,145,0.1676
35060391,577,30,0.052
35060090,548,85,0.1551
35201337,587,50,0.0852
35061237,261,45,0.1724
35580145,441,45,0.102
35390958,32,NULL,NULL
35250216,403,50,0.1241
35061101,348,45,0.1293
35100237,1260,165,0.131
35250558,491,75,0.1527
35570336,406,85,0.2094
35300183,429,65,0.1515
35530192,1210,210,0.1736
35240659,862,190,0.2204
35460074,1013,55,0.0543
35300435,408,105,0.2574
35260463,408,35,0.0858
35490233,608,100,0.1645
35200588,759,120,0.1581
35190708,324,60,0.1852
35202413,398,60,0.1508
35200133,1134,175,0.1543
35190911,214,40,0.1869
35061202,257,25,0.0973
35390335,365,40,0.1096
35370777,650,100,0.1538
35260192,450,145,0.3222
35570349,843,75,0.089
35250732,449,50,0.1114
35580385,518,50,0.0965
35390879,417,70,0.1679
35380070,401,100,0.2494
35570091,404,50,0.1238
35440253,906,130,0.1435
35191299,4892,1360,0.278
35120406,905,195,0.2155
35203279,648,85,0.1312
35360360,642,100,0.1558
35480029,809,135,0.1669
35530184,505,75,0.1485
35320232,468,75,0.1603
35210923,710,110,0.1549
35260458,483,60,0.1242
35202287,422,65,0.154
35010276,623,105,0.1685
35061303,807,160,0.1983
35201185,535,90,0.1682
35180309,545,85,0.156
35211651,671,110,0.1639
35480202,112,15,0.1339
35480234,364,40,0.1099
35190702,1867,330,0.1768
35190741,978,155,0.1585
35110073,679,100,0.1473
35180802,1213,140,0.1154
35181053,422,85,0.2014
35061268,1372,185,0.1348
35320155,475,100,0.2105
35580444,518,95,0.1834
35290242,457,65,0.1422
35191208,401,90,0.2244
35201282,559,80,0.1431
35061352,415,50,0.1205
35200934,574,95,0.1655
35530360,516,95,0.1841
35250308,909,160,0.176
35240588,238,15,0.063
35250383,619,85,0.1373
35431197,404,40,0.099
35320290,642,135,0.2103
35310163,669,120,0.1794
35201446,238,15,0.063
35180217,522,75,0.1437
35202390,397,110,0.2771
35250304,551,95,0.1724
35390043,440,60,0.1364
35250907,499,95,0.1904
35430672,644,160,0.2484
35300243,845,175,0.2071
35260737,1274,170,0.1334
35260005,1083,65,0.06
35212098,1018,175,0.1719
35212013,285,40,0.1404
35250810,878,155,0.1765
35061287,1045,135,0.1292
35420317,601,100,0.1664
35210720,1004,155,0.1544
35320214,682,100,0.1466
35470261,541,55,0.1017
35360315,228,30,0.1316
35202615,436,70,0.1606
35202809,331,55,0.1662
35061444,1517,305,0.2011
35191052,1141,120,0.1052
35061793,1206,40,0.0332
35204172,447,65,0.1454
35190270,943,105,0.1113
35060502,458,85,0.1856
35204128,3365,470,0.1397
35211071,265,30,0.1132
35430928,400,50,0.125
35180500,395,70,0.1772
35202175,379,50,0.1319
35090113,1056,195,0.1847
35360368,323,50,0.1548
35260129,452,105,0.2323
35240579,492,85,0.1728
35250052,339,55,0.1622
35300056,565,70,0.1239
35431305,557,135,0.2424
35250770,519,105,0.2023
35203452,941,130,0.1382
35203761,439,60,0.1367
35020181,517,55,0.1064
35150050,636,80,0.1258
35180797,1066,160,0.1501
35190982,5835,1520,0.2605
35200658,552,90,0.163
35191042,550,90,0.1636
35060782,431,65,0.1508
35202338,393,50,0.1272
35060507,376,40,0.1064
35211544,395,80,0.2025
35240503,441,55,0.1247
35250594,611,85,0.1391
35260123,486,80,0.1646
35530336,915,150,0.1639
35300374,1061,175,0.1649
35210378,534,25,0.0468
35212151,3686,770,0.2089
35212009,4708,655,0.1391
35201600,537,60,0.1117
35203913,352,30,0.0852
35200571,576,85,0.1476
35202704,438,80,0.1826
35200933,373,30,0.0804
35211098,521,105,0.2015
35580140,466,70,0.1502
35390819,608,115,0.1891
35410219,603,85,0.141
35240771,739,220,0.2977
35480058,582,15,0.0258
35570416,495,25,0.0505
35211937,1773,315,0.1777
35201143,548,80,0.146
35070170,442,40,0.0905
35150128,476,65,0.1366
35430802,407,50,0.1229
35480090,603,45,0.0746
35202090,459,75,0.1634
35200438,582,100,0.1718
35211706,687,105,0.1528
35240303,406,80,0.197
35370153,419,50,0.1193
35290165,562,80,0.1423
35580366,0,NULL,NULL
35230175,376,60,0.1596
35260815,318,40,0.1258
35061670,455,35,0.0769
35140169,507,40,0.0789
35181136,1326,370,0.279
35240927,1374,360,0.262
35440195,737,145,0.1967
35290284,529,110,0.2079
35240030,740,105,0.1419
35430730,280,60,0.2143
35580341,562,45,0.0801
35431329,838,100,0.1193
35530089,431,60,0.1392
35240792,841,75,0.0892
35060025,839,135,0.1609
35201404,408,50,0.1225
35061482,593,75,0.1265
35430721,457,85,0.186
35100255,803,80,0.0996
35430746,510,95,0.1863
35470321,415,85,0.2048
35300489,1164,200,0.1718
35380154,486,55,0.1132
35301010,200,55,0.275
35400190,512,65,0.127
35570346,1140,315,0.2763
35240420,516,65,0.126
35200726,412,80,0.1942
35120353,489,95,0.1943
35190351,222,25,0.1126
35190989,349,40,0.1146
35180173,534,95,0.1779
35201859,542,85,0.1568
35190658,918,120,0.1307
35140263,586,85,0.1451
35203281,444,90,0.2027
35240422,561,35,0.0624
35210063,301,75,0.2492
35300501,387,70,0.1809
35380318,429,70,0.1632
35300530,466,85,0.1824
35431174,383,65,0.1697
35560217,477,95,0.1992
35430773,537,95,0.1769
35470228,416,70,0.1683
35211277,667,155,0.2324
35290326,450,135,0.3
35390733,450,80,0.1778
35202972,490,70,0.1429
35100129,646,50,0.0774
35140163,459,40,0.0871
35191060,495,45,0.0909
35190660,255,50,0.1961
35100254,713,40,0.0561
35260054,344,45,0.1308
35202217,409,50,0.1222
35201114,540,60,0.1111
35380110,414,60,0.1449
35320182,507,80,0.1578
35390827,404,65,0.1609
35240571,1028,220,0.214
35204497,407,60,0.1474
35480143,723,155,0.2144
35430875,399,50,0.1253
35061843,1226,280,0.2284
35180451,642,125,0.1947
35190347,490,50,0.102
35203580,961,160,0.1665
35200653,428,95,0.222
35190629,540,105,0.1944
35180363,407,65,0.1597
35150322,247,65,0.2632
35180945,15,NULL,NULL
35240564,609,135,0.2217
35430735,240,65,0.2708
35240647,668,75,0.1123
35390817,539,100,0.1855
35250978,2428,725,0.2986
35212080,399,60,0.1504
35090161,600,90,0.15
35202303,461,100,0.2169
35180021,517,85,0.1644
35230412,401,50,0.1247
35204403,609,110,0.1806
35540120,446,65,0.1457
35560287,549,85,0.1548
35240506,445,80,0.1798
35580078,533,70,0.1313
35390818,627,135,0.2153
35300761,578,170,0.2941
35560193,618,105,0.1699
35390312,657,65,0.0989
35340062,456,75,0.1645
35201937,499,70,0.1403
35020175,734,120,0.1635
35203911,737,80,0.1085
35020139,696,105,0.1509
35140233,524,70,0.1336
35180877,511,80,0.1566
35060775,949,170,0.1791
35200199,715,100,0.1399
35181217,478,70,0.1464
35470182,892,200,0.2242
35211551,762,170,0.2231
35370645,391,100,0.2558
35211137,766,130,0.1697
35250178,560,70,0.125
35204129,1359,345,0.2539
35190044,722,120,0.1662
35202416,405,65,0.1605
35060028,335,55,0.1642
35203273,1461,230,0.1574
35202152,2125,235,0.1106
35430935,540,60,0.1111
35210061,562,110,0.1957
35210642,516,80,0.155
35320285,618,55,0.089
35480223,663,75,0.1131
35570047,565,80,0.1416
35260392,402,60,0.1493
35380295,677,110,0.1625
35240181,595,85,0.1429
35203005,577,95,0.1646
35201030,463,35,0.0756
35061558,1299,320,0.2463
35010178,0,NULL,NULL
35191288,7439,1940,0.2608
35160143,377,50,0.1326
35200757,684,30,0.0439
35190394,311,45,0.1447
35201331,440,35,0.0795
35120382,491,75,0.1527
35510081,473,100,0.2114
35230418,506,70,0.1383
35260121,1137,265,0.2331
35240587,530,25,0.0472
35210714,1164,260,0.2234
35430592,383,50,0.1305
35520092,328,40,0.122
35240674,815,270,0.3313
35360238,932,75,0.0805
35204650,2552,165,0.0647
35560259,506,90,0.1779
35380075,405,50,0.1235
35290321,598,85,0.1421
35180050,512,40,0.0781
35240529,465,95,0.2043
35300010,495,105,0.2121
35280309,497,70,0.1408
35211243,333,65,0.1952
35204143,1946,620,0.3186
35180563,383,55,0.1436
35203393,936,160,0.1709
35061325,1645,365,0.2219
35110116,679,105,0.1546
35020152,481,65,0.1351
35090173,444,45,0.1014
35240522,457,70,0.1532
35260173,584,70,0.1199
35310170,598,80,0.1338
35390734,535,110,0.2056
35060183,545,35,0.0642
35010260,703,155,0.2205
35200675,583,75,0.1286
35200545,257,NULL,NULL
35370818,584,125,0.214
35260529,454,60,0.1322
35260775,623,125,0.2006
35300184,492,85,0.1728
35250313,719,75,0.1043
35250932,450,30,0.0667
35370098,599,95,0.1586
35430671,373,80,0.2145
35210239,1072,165,0.1539
35380194,924,20,0.0216
35360471,218,45,0.2064
35210465,333,35,0.1051
35180623,411,50,0.1217
35060538,320,90,0.2813
35180437,1034,180,0.1741
35020160,1083,265,0.2447
35060140,837,160,0.1912
35260584,660,150,0.2273
35580430,377,50,0.1326
35240843,321,65,0.2025
35250665,497,80,0.161
35410225,418,70,0.1675
35570411,420,65,0.1548
35580041,428,35,0.0818
35250495,458,95,0.2074
35204715,1276,285,0.2234
35180291,526,75,0.1426
35060707,630,105,0.1667
35200005,408,70,0.1716
35061463,571,110,0.1926
35203531,477,60,0.1258
35310156,965,220,0.228
35240932,904,280,0.3097
35204442,466,75,0.1609
35570341,594,80,0.1347
35431056,561,135,0.2406
35430882,487,95,0.1951
35203394,857,15,0.0175
35203203,333,70,0.2102
35201903,1402,300,0.214
35060413,683,100,0.1464
35211112,614,130,0.2117
35470200,505,75,0.1485
35300625,504,90,0.1786
35430909,376,60,0.1596
35201786,435,70,0.1609
35201264,786,115,0.1463
35140241,771,95,0.1232
35110068,383,65,0.1697
35191022,1405,170,0.121
35180929,227,10,0.0441
35202769,525,80,0.1524
35201350,732,125,0.1708
35201429,528,50,0.0947
35570361,496,55,0.1109
35431255,0,NULL,NULL
35300410,603,65,0.1078
35180832,658,105,0.1596
35060624,605,85,0.1405
35061031,699,75,0.1073
35061450,615,125,0.2033
35203094,542,70,0.1292
35204738,3894,300,0.077
35580157,284,10,0.0352
35203792,721,130,0.1803
35190009,616,90,0.1461
35211080,286,35,0.1224
35480180,726,75,0.1033
35390045,297,35,0.1178
35310218,1450,430,0.2966
35390059,533,70,0.1313
35230100,391,60,0.1535
35360490,362,60,0.1657
35440235,523,60,0.1147
35310177,627,90,0.1435
35210997,1206,250,0.2073
35290275,505,85,0.1683
35180157,446,75,0.1682
35010277,604,100,0.1656
35180329,404,70,0.1733
35061194,419,80,0.1909
35250834,411,80,0.1946
35370706,638,140,0.2194
35240742,509,95,0.1866
35300979,620,115,0.1855
35210187,378,50,0.1323
35220128,437,70,0.1602
35211823,1841,270,0.1467
35600207,361,105,0.2909
35250488,455,80,0.1758
35430883,436,70,0.1606
35060579,422,70,0.1659
35061885,711,175,0.2461
35203338,408,75,0.1838
35070195,590,90,0.1525
35060081,483,70,0.1449
35430728,514,75,0.1459
35260790,549,70,0.1275
35520135,386,35,0.0907
35250908,550,105,0.1909
35290246,385,120,0.3117
35204660,363,50,0.1377
35420192,373,50,0.134
35190698,6678,1310,0.1962
35191301,534,75,0.1404
35190541,250,40,0.16
35140194,353,35,0.0992
35180112,559,85,0.1521
35201286,205,25,0.122
35200320,926,155,0.1674
35190688,535,80,0.1495
35130051,564,85,0.1507
35370707,841,175,0.2081
35260794,642,95,0.148
35300842,429,40,0.0932
35210639,867,120,0.1384
35430986,473,75,0.1586
35260627,635,120,0.189
35211893,793,180,0.227
35250972,431,75,0.174
35390724,468,60,0.1282
35070263,548,80,0.146
35191218,768,125,0.1628
35191280,6949,1660,0.2389
35020144,806,180,0.2233
35200494,379,60,0.1583
35180197,988,250,0.253
35202080,499,55,0.1102
35510084,456,90,0.1974
35390041,638,70,0.1097
35212169,2112,500,0.2367
35150067,574,55,0.0958
35060698,621,115,0.1852
35010221,494,70,0.1417
35061420,450,85,0.1889
35190922,434,65,0.1498
35204165,3533,825,0.2335
35190020,435,45,0.1034
35310160,461,65,0.141
35240006,408,70,0.1716
35210551,848,135,0.1592
35300476,487,75,0.154
35210066,459,95,0.207
35590075,409,80,0.1956
35300554,620,100,0.1613
35380329,310,45,0.1452
35390096,327,55,0.1682
35600285,496,75,0.1512
35212160,954,195,0.2044
35190959,674,85,0.1261
35120240,486,50,0.1029
35203358,468,80,0.1709
35240013,466,40,0.0858
35390762,469,105,0.2239
35530057,633,40,0.0632
35580373,748,110,0.1471
35250605,487,110,0.2259
35570079,351,80,0.2279
35211285,667,110,0.1649
35061304,806,130,0.1613
35150056,326,40,0.1227
35061018,489,70,0.1431
35470299,488,60,0.123
35390050,494,80,0.1619
35210849,515,95,0.1845
35390884,420,75,0.1786
35210408,394,70,0.1777
35480211,822,145,0.1764
35240880,773,220,0.2846
35200942,596,45,0.0755
35120351,401,65,0.1621
35061338,598,70,0.1171
35191230,396,70,0.1768
35201507,808,110,0.1361
35120369,512,55,0.1074
35300290,593,NULL,NULL
35250034,680,105,0.1544
35300040,148,15,0.1014
35240113,347,75,0.2161
35200475,532,80,0.1504
35460073,651,70,0.1075
35260427,431,50,0.116
35560263,492,75,0.1524
35370356,426,25,0.0587
35203468,539,65,0.1206
35190228,530,70,0.1321
35061196,477,30,0.0629
35530318,623,120,0.1926
35530176,1032,200,0.1938
35570321,313,20,0.0639
35470213,520,85,0.1635
35211903,964,250,0.2593
35210300,477,55,0.1153
35210889,417,60,0.1439
35061555,1716,300,0.1748
35180931,689,105,0.1524
35204295,447,80,0.179
35061653,542,75,0.1384
35191073,241,25,0.1037
35370202,434,70,0.1613
35212117,1389,255,0.1836
35580318,584,90,0.1541
35431281,440,65,0.1477
35290094,427,55,0.1288
35390693,1203,225,0.187
35210444,398,45,0.1131
35061289,613,180,0.2936
35010248,537,10,0.0186
35211025,984,145,0.1474
35240204,430,85,0.1977
35300078,482,60,0.1245
35290241,429,65,0.1515
35390324,385,40,0.1039
35061299,1038,140,0.1349
35230367,424,115,0.2712
35201834,444,45,0.1014
35204410,926,110,0.1188
35410223,825,130,0.1576
35390800,509,105,0.2063
35290238,543,85,0.1565
35370198,389,70,0.1799
35240944,1726,510,0.2955
35201915,379,55,0.1451
35340100,323,70,0.2167
35580091,445,35,0.0787
35340128,390,75,0.1923
35530369,642,105,0.1636
35300741,453,115,0.2539
35280325,479,55,0.1148
35060388,296,5,0.0169
35090122,489,90,0.184
35190257,2023,265,0.131
35200450,422,80,0.1896
35400184,541,60,0.1109
35240865,2951,860,0.2914
35202414,276,35,0.1268
35190152,493,60,0.1217
35250264,382,35,0.0916
35240499,317,55,0.1735
35360482,58,5,0.0862
35530155,477,55,0.1153
35210420,427,80,0.1874
35203916,762,100,0.1312
35211545,345,40,0.1159
35251027,3123,860,0.2754
35180263,423,40,0.0946
35200713,447,70,0.1566
35181140,825,155,0.1879
35370369,742,135,0.1819
35360475,275,30,0.1091
35211972,1828,410,0.2243
35430617,425,55,0.1294
35201451,359,30,0.0836
35201807,625,75,0.12
35190651,457,65,0.1422
35200929,373,30,0.0804
35250270,304,25,0.0822
35430655,632,130,0.2057
35250619,476,75,0.1576
35180714,348,45,0.1293
35203850,1024,120,0.1172
35202594,349,30,0.086
35470274,964,160,0.166
35250904,618,120,0.1942
35530284,512,100,0.1953
35204529,510,85,0.1667
35390079,256,60,0.2344
35250715,510,95,0.1863
35181021,486,150,0.3086
35060039,766,130,0.1697
35203253,462,60,0.1299
35260191,514,90,0.1751
35390681,2439,310,0.1271
35100189,302,10,0.0331
35260475,567,105,0.1852
35390584,514,45,0.0875
35020165,550,90,0.1636
35061214,560,90,0.1607
35061130,596,135,0.2265
35370581,684,120,0.1754
35530076,488,60,0.123
35020140,606,125,0.2063
35201018,424,30,0.0708
35290090,505,80,0.1584
35240666,942,115,0.1221
35250062,596,75,0.1258
35210338,1073,210,0.1957
35380314,518,55,0.1062
35250773,567,110,0.194
35430648,569,105,0.1845
35250947,705,140,0.1986
35251024,1173,325,0.2771
35580459,544,30,0.0551
35390796,431,90,0.2088
35580043,342,60,0.1754
35191308,10557,2840,0.269
35061348,359,50,0.1393
35061374,606,90,0.1485
35070225,496,95,0.1915
35203633,417,50,0.1199
35480082,616,120,0.1948
35310146,421,70,0.1663
35211667,1172,200,0.1706
35240267,68,10,0.1471
35390288,715,80,0.1119
35240114,1183,175,0.1479
35250781,401,60,0.1496
35203247,637,100,0.157
35090103,520,95,0.1827
35240352,314,60,0.1911
35020157,602,95,0.1578
35120345,560,90,0.1607
35181103,1146,195,0.1702
35202284,541,55,0.1017
35190915,564,80,0.1418
35202641,735,155,0.2109
35211534,723,130,0.1798
35240540,454,80,0.1762
35210735,405,55,0.1358
35204687,355,60,0.169
35180148,449,50,0.1114
35190999,494,45,0.0911
35430977,421,70,0.1663
35250038,689,40,0.0581
35300906,183,35,0.1913
35210974,1108,140,0.1264
35202898,443,55,0.1242
35211090,767,145,0.189
35430566,450,50,0.1111
35460077,581,30,0.0516
35431205,506,85,0.168
35360501,188,25,0.133
35210940,267,35,0.1311
35203800,435,110,0.2529
35061867,126,0,0
35200604,581,95,0.1635
35180155,553,75,0.1356
35160198,880,95,0.108
35580454,474,85,0.1793
35070302,640,60,0.0938
35400146,402,80,0.199
35300087,1630,210,0.1288
35420307,450,65,0.1444
35203819,411,100,0.2433
35203847,380,75,0.1974
35204117,1979,130,0.0657
35210033,751,115,0.1531
35300158,382,45,0.1178
35211878,3236,710,0.2194
35430975,361,50,0.1385
35211354,408,60,0.1471
35370693,354,45,0.1271
35203395,577,105,0.182
35010210,497,70,0.1408
35061803,767,70,0.0913
35360332,496,65,0.131
35200826,1096,130,0.1186
35061610,411,50,0.1217
35190074,598,95,0.1589
35060400,313,0,0
35150157,533,40,0.075
35212141,4428,1030,0.2326
35210725,521,70,0.1344
35061886,1042,210,0.2015
35061741,983,260,0.2645
35530272,520,105,0.2019
35280336,467,90,0.1927
35400107,495,105,0.2121
35280350,648,95,0.1466
35180143,250,25,0.1
35203605,719,120,0.1669
35160204,721,80,0.111
35370160,583,85,0.1458
35260453,727,20,0.0275
35203492,504,50,0.0992
35211533,571,125,0.2189
35530367,424,70,0.1651
35250317,503,60,0.1193
35390241,432,65,0.1505
35301014,503,65,0.1292
35061285,840,75,0.0893
35061848,750,130,0.1733
35200596,615,85,0.1382
35110096,509,85,0.167
35061875,0,NULL,NULL
35190947,650,110,0.1692
35390896,228,35,0.1535
35211443,1696,335,0.1975
35250964,567,40,0.0705
35600296,394,45,0.1142
35180836,600,160,0.2667
35200878,652,10,0.0153
35390048,593,50,0.0843
35240642,465,75,0.1613
35150101,337,65,0.1929
35180061,531,85,0.1601
35201916,532,70,0.1316
35390367,346,40,0.1156
35210659,606,85,0.1403
35431312,519,70,0.1349
35210365,673,90,0.1337
35211472,563,65,0.1155
35201448,503,55,0.1093
35380096,600,20,0.0333
35150327,1285,280,0.2179
35431258,704,85,0.1207
35320266,1229,280,0.2278
35020129,578,105,0.1817
35201818,493,45,0.0913
35202212,551,70,0.127
35580359,1153,80,0.0694
35430949,613,90,0.1468
35190854,429,60,0.1399
35250277,422,70,0.1659
35370296,477,80,0.1677
35204638,481,105,0.2183
35210797,231,25,0.1082
35251019,392,60,0.1531
